card_url,image_url,price_check_url,price_low,price_market,price_high,card_name,hp,color,type,sub_type,pokemon_name,stage,evolves,evolves_direction,is,weakness,resistance,retreat_cost,is_ex,illustrator,series_name,set_name,set_abbreviation,set_series_code,card_number,out_of,rarity,release_date,base_filename,image_downloaded,metadata_saved,skipped,error
https://pkmncards.com/card/reuniclus-temporal-forces-tef-072/,https://pkmncards.com/wp-content/uploads/sv5_en_072_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542816%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88929%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88929&subId3=ago,0.01,0.13,1.53,Reuniclus,120 HP,Psychic,Pokémon,,Reuniclus,Stage 2,Duosion,from,,Darkness,Fighting,2,False,Gemi,Scarlet & Violet,,TEF,sv5,072,162,Uncommon,"↘ Mar 22, 2024",reuniclus-temporal-forces-tef-072,True,True,False,
https://pkmncards.com/card/elgyem-temporal-forces-tef-073/,https://pkmncards.com/wp-content/uploads/sv5_en_073_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542817%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88932%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88932&subId3=ago,0.01,0.04,20.00,Elgyem,60 HP,Psychic,Pokémon,,Elgyem,Basic,Beheeyem,to,,Darkness,Fighting,1,False,Tomokazu Komiya,Scarlet & Violet,,TEF,sv5,073,162,Common,"↘ Mar 22, 2024",elgyem-temporal-forces-tef-073,True,True,False,
https://pkmncards.com/card/beheeyem-temporal-forces-tef-074/,https://pkmncards.com/wp-content/uploads/sv5_en_074_std.jpg,,,,,Beheeyem,100 HP,Psychic,Pokémon,,Beheeyem,Stage 1,Elgyem,from,,Darkness,Fighting,1,False,Shinya Komatsu,Scarlet & Violet,,TEF,sv5,074,162,Uncommon,"↘ Mar 22, 2024",beheeyem-temporal-forces-tef-074,True,True,False,
https://pkmncards.com/card/cutiefly-temporal-forces-tef-075/,https://pkmncards.com/wp-content/uploads/sv5_en_075_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542819%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88938%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88938&subId3=ago,0.01,0.08,1.53,Cutiefly,30 HP,Psychic,Pokémon,,Cutiefly,Basic,Ribombee,to,,Metal,No Resistance,1,False,Sekio,Scarlet & Violet,,TEF,sv5,075,162,Common,"↘ Mar 22, 2024",cutiefly-temporal-forces-tef-075,True,True,False,
https://pkmncards.com/card/ribombee-temporal-forces-tef-076/,https://pkmncards.com/wp-content/uploads/sv5_en_076_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542820%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88941%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88941&subId3=ago,0.01,0.05,1.53,Ribombee,70 HP,Psychic,Pokémon,,Ribombee,Stage 1,Cutiefly,from,,Metal,No Resistance,0,False,Tika Matsuno,Scarlet & Violet,,TEF,sv5,076,162,Uncommon,"↘ Mar 22, 2024",ribombee-temporal-forces-tef-076,True,True,False,
https://pkmncards.com/card/scream-tail-temporal-forces-tef-077/,https://pkmncards.com/wp-content/uploads/sv5_en_077_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542821%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88944%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88944&subId3=ago,0.01,0.04,1.58,Scream Tail,90 HP,Psychic,Pokémon,,Scream Tail,Basic,,,Ancient,Darkness,Fighting,1,False,kawayoo,Scarlet & Violet,,TEF,sv5,077,162,Uncommon,"↘ Mar 22, 2024",scream-tail-temporal-forces-tef-077,True,True,False,
https://pkmncards.com/card/flutter-mane-temporal-forces-tef-078/,https://pkmncards.com/wp-content/uploads/sv5_en_078_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542822%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88947%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88947&subId3=ago,0.01,0.12,19.98,Flutter Mane,90 HP,Psychic,Pokémon,,Flutter Mane,Basic,,,Ancient,Metal,No Resistance,1,False,kodama,Scarlet & Violet,,TEF,sv5,078,162,Rare,"↘ Mar 22, 2024",flutter-mane-temporal-forces-tef-078,True,True,False,
https://pkmncards.com/card/iron-valiant-temporal-forces-tef-079/,https://pkmncards.com/wp-content/uploads/sv5_en_079_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542823%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88950%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88950&subId3=ago,0.01,0.06,20.00,Iron Valiant,130 HP,Psychic,Pokémon,,Iron Valiant,Basic,,,Future,Metal,No Resistance,2,False,takuyoa,Scarlet & Violet,,TEF,sv5,079,162,Uncommon,"↘ Mar 22, 2024",iron-valiant-temporal-forces-tef-079,True,True,False,
https://pkmncards.com/card/iron-valiant-temporal-forces-tef-080/,https://pkmncards.com/wp-content/uploads/sv5_en_080_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542824%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88953%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88953&subId3=ago,0.01,0.10,30.00,Iron Valiant,130 HP,Psychic,Pokémon,,Iron Valiant,Basic,,,Future,Metal,No Resistance,2,False,chibi,Scarlet & Violet,,TEF,sv5,080,162,Rare,"↘ Mar 22, 2024",iron-valiant-temporal-forces-tef-080,True,True,False,
https://pkmncards.com/card/iron-crown-ex-temporal-forces-tef-081/,https://pkmncards.com/wp-content/uploads/sv5_en_081_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542825%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88956%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88956&subId3=ago,0.25,0.73,30.00,Iron Crown ex,220 HP,Psychic,Pokémon,,Iron Crown,Basic,,,ex,Darkness,Fighting,2,True,5ban Graphics,Scarlet & Violet,,TEF,sv5,081,162,Double Rare,"↘ Mar 22, 2024",iron-crown-ex-temporal-forces-tef-081,True,True,False,
https://pkmncards.com/card/meditite-temporal-forces-tef-082/,https://pkmncards.com/wp-content/uploads/sv5_en_082_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542826%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88959%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88959&subId3=ago,0.01,0.02,1.53,Meditite,70 HP,Fighting,Pokémon,,Meditite,Basic,Medicham,to,,Psychic,No Resistance,1,False,Natsumi Miyanose,Scarlet & Violet,,TEF,sv5,082,162,Common,"↘ Mar 22, 2024",meditite-temporal-forces-tef-082,True,True,False,
https://pkmncards.com/card/medicham-temporal-forces-tef-083/,https://pkmncards.com/wp-content/uploads/sv5_en_083_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542827%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88962%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88962&subId3=ago,0.01,0.06,1.53,Medicham,120 HP,Fighting,Pokémon,,Medicham,Stage 1,Meditite,from,,Psychic,No Resistance,1,False,Masako Tomii,Scarlet & Violet,,TEF,sv5,083,162,Common,"↘ Mar 22, 2024",medicham-temporal-forces-tef-083,True,True,False,
https://pkmncards.com/card/relicanth-temporal-forces-tef-084/,https://pkmncards.com/wp-content/uploads/sv5_en_084_std.jpg,,,,,Relicanth,100 HP,Fighting,Pokémon,,Relicanth,Basic,,,,Grass,No Resistance,1,False,Mina Nakai,Scarlet & Violet,,TEF,sv5,084,162,Rare,"↘ Mar 22, 2024",relicanth-temporal-forces-tef-084,True,True,False,
https://pkmncards.com/card/drilbur-temporal-forces-tef-085/,https://pkmncards.com/wp-content/uploads/sv5_en_085_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542829%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88968%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88968&subId3=ago,0.01,0.07,2.23,Drilbur,70 HP,Fighting,Pokémon,,Drilbur,Basic,Excadrill,to,,Grass,No Resistance,1,False,Kariya,Scarlet & Violet,,TEF,sv5,085,162,Common,"↘ Mar 22, 2024",drilbur-temporal-forces-tef-085,True,True,False,
https://pkmncards.com/card/excadrill-temporal-forces-tef-086/,https://pkmncards.com/wp-content/uploads/sv5_en_086_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542830%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88971%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88971&subId3=ago,0.01,0.05,1.53,Excadrill,130 HP,Fighting,Pokémon,,Excadrill,Stage 1,Drilbur,from,,Grass,No Resistance,2,False,Bun Toujo,Scarlet & Violet,,TEF,sv5,086,162,Uncommon,"↘ Mar 22, 2024",excadrill-temporal-forces-tef-086,True,True,False,
https://pkmncards.com/card/golett-temporal-forces-tef-087/,https://pkmncards.com/wp-content/uploads/sv5_en_087_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542831%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88974%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88974&subId3=ago,0.01,0.07,2.31,Golett,90 HP,Fighting,Pokémon,,Golett,Basic,Golurk,to,,Grass,No Resistance,3,False,miki kudo,Scarlet & Violet,,TEF,sv5,087,162,Common,"↘ Mar 22, 2024",golett-temporal-forces-tef-087,True,True,False,
https://pkmncards.com/card/golurk-temporal-forces-tef-088/,https://pkmncards.com/wp-content/uploads/sv5_en_088_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542832%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88977%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88977&subId3=ago,0.01,0.08,1.53,Golurk,160 HP,Fighting,Pokémon,,Golurk,Stage 1,Golett,from,,Grass,No Resistance,4,False,Oku,Scarlet & Violet,,TEF,sv5,088,162,Uncommon,"↘ Mar 22, 2024",golurk-temporal-forces-tef-088,True,True,False,
https://pkmncards.com/card/rockruff-temporal-forces-tef-089/,https://pkmncards.com/wp-content/uploads/sv5_en_089_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542833%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88980%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88980&subId3=ago,0.01,0.04,1.53,Rockruff,70 HP,Fighting,Pokémon,,Rockruff,Basic,Lycanroc,to,,Grass,No Resistance,1,False,sui,Scarlet & Violet,,TEF,sv5,089,162,Common,"↘ Mar 22, 2024",rockruff-temporal-forces-tef-089,True,True,False,
https://pkmncards.com/card/lycanroc-temporal-forces-tef-090/,https://pkmncards.com/wp-content/uploads/sv5_en_090_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542834%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88983%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88983&subId3=ago,0.01,0.07,1.53,Lycanroc,120 HP,Fighting,Pokémon,,Lycanroc,Stage 1,Rockruff,from,,Grass,No Resistance,1,False,Yoshioka,Scarlet & Violet,,TEF,sv5,090,162,Uncommon,"↘ Mar 22, 2024",lycanroc-temporal-forces-tef-090,True,True,False,
https://pkmncards.com/card/mudbray-temporal-forces-tef-091/,https://pkmncards.com/wp-content/uploads/sv5_en_091_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542835%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88986%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88986&subId3=ago,0.01,0.04,7.00,Mudbray,80 HP,Fighting,Pokémon,,Mudbray,Basic,Mudsdale,to,,Grass,No Resistance,2,False,Narumi Sato,Scarlet & Violet,,TEF,sv5,091,162,Common,"↘ Mar 22, 2024",mudbray-temporal-forces-tef-091,True,True,False,
https://pkmncards.com/card/mudsdale-temporal-forces-tef-092/,https://pkmncards.com/wp-content/uploads/sv5_en_092_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542836%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88989%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88989&subId3=ago,0.01,0.07,1.53,Mudsdale,150 HP,Fighting,Pokémon,,Mudsdale,Stage 1,Mudbray,from,,Grass,No Resistance,3,False,Naoyo Kimura,Scarlet & Violet,,TEF,sv5,092,162,Uncommon,"↘ Mar 22, 2024",mudsdale-temporal-forces-tef-092,True,True,False,
https://pkmncards.com/card/rolycoly-temporal-forces-tef-093/,https://pkmncards.com/wp-content/uploads/sv5_en_093_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542837%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88992%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88992&subId3=ago,0.01,0.04,1.53,Rolycoly,80 HP,Fighting,Pokémon,,Rolycoly,Basic,Carkol,to,,Grass,No Resistance,3,False,Aya Kusube,Scarlet & Violet,,TEF,sv5,093,162,Common,"↘ Mar 22, 2024",rolycoly-temporal-forces-tef-093,True,True,False,
https://pkmncards.com/card/carkol-temporal-forces-tef-094/,https://pkmncards.com/wp-content/uploads/sv5_en_094_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542838%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88995%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88995&subId3=ago,0.01,0.06,1.53,Carkol,110 HP,Fighting,Pokémon,,Carkol,Stage 1,Rolycoly,from,,Grass,No Resistance,4,False,Anesaki Dynamic,Scarlet & Violet,,TEF,sv5,094,162,Common,"↘ Mar 22, 2024",carkol-temporal-forces-tef-094,True,True,False,
https://pkmncards.com/card/coalossal-temporal-forces-tef-095/,https://pkmncards.com/wp-content/uploads/sv5_en_095_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542839%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D88998%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=88998&subId3=ago,0.01,0.07,2.00,Coalossal,180 HP,Fighting,Pokémon,,Coalossal,Stage 2,Carkol,from,,Grass,No Resistance,4,False,Shiburingaru,Scarlet & Violet,,TEF,sv5,095,162,Uncommon,"↘ Mar 22, 2024",coalossal-temporal-forces-tef-095,True,True,False,
https://pkmncards.com/card/great-tusk-temporal-forces-tef-096/,https://pkmncards.com/wp-content/uploads/sv5_en_096_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542840%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89001%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89001&subId3=ago,0.01,0.07,1.53,Great Tusk,140 HP,Fighting,Pokémon,,Great Tusk,Basic,,,Ancient,Psychic,No Resistance,4,False,Mitsuhiro Arita,Scarlet & Violet,,TEF,sv5,096,162,Uncommon,"↘ Mar 22, 2024",great-tusk-temporal-forces-tef-096,True,True,False,
https://pkmncards.com/card/great-tusk-temporal-forces-tef-097/,https://pkmncards.com/wp-content/uploads/sv5_en_097_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542841%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89004%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89004&subId3=ago,0.01,0.07,2.00,Great Tusk,140 HP,Fighting,Pokémon,,Great Tusk,Basic,,,Ancient,Psychic,No Resistance,3,False,GIDORA,Scarlet & Violet,,TEF,sv5,097,162,Uncommon,"↘ Mar 22, 2024",great-tusk-temporal-forces-tef-097,True,True,False,
https://pkmncards.com/card/sandy-shocks-temporal-forces-tef-098/,https://pkmncards.com/wp-content/uploads/sv5_en_098_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542842%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89007%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89007&subId3=ago,0.01,0.07,1.53,Sandy Shocks,120 HP,Fighting,Pokémon,,Sandy Shocks,Basic,,,Ancient,Grass,No Resistance,2,False,DOM,Scarlet & Violet,,TEF,sv5,098,162,Uncommon,"↘ Mar 22, 2024",sandy-shocks-temporal-forces-tef-098,True,True,False,
https://pkmncards.com/card/iron-boulder-ex-temporal-forces-tef-099/,https://pkmncards.com/wp-content/uploads/sv5_en_099_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542843%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89010%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89010&subId3=ago,0.25,0.58,22.00,Iron Boulder ex,240 HP,Fighting,Pokémon,,Iron Boulder,Basic,,,ex,Grass,No Resistance,3,True,5ban Graphics,Scarlet & Violet,,TEF,sv5,099,162,Double Rare,"↘ Mar 22, 2024",iron-boulder-ex-temporal-forces-tef-099,True,True,False,
https://pkmncards.com/card/ekans-temporal-forces-tef-100/,https://pkmncards.com/wp-content/uploads/sv5_en_100_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542844%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89013%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89013&subId3=ago,0.01,0.05,1.53,Ekans,60 HP,Darkness,Pokémon,,Ekans,Basic,Arbok,to,,Fighting,No Resistance,1,False,Shimaris Yukichi,Scarlet & Violet,,TEF,sv5,100,162,Common,"↘ Mar 22, 2024",ekans-temporal-forces-tef-100,True,True,False,
https://pkmncards.com/card/arbok-temporal-forces-tef-101/,https://pkmncards.com/wp-content/uploads/sv5_en_101_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542845%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89016%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89016&subId3=ago,0.01,0.07,1.53,Arbok,130 HP,Darkness,Pokémon,,Arbok,Stage 1,Ekans,from,,Fighting,No Resistance,2,False,Minato,Scarlet & Violet,,TEF,sv5,101,162,Common,"↘ Mar 22, 2024",arbok-temporal-forces-tef-101,True,True,False,
https://pkmncards.com/card/gastly-temporal-forces-tef-102/,https://pkmncards.com/wp-content/uploads/sv5_en_102_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542846%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89019%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89019&subId3=ago,0.01,0.10,20.00,Gastly,60 HP,Darkness,Pokémon,,Gastly,Basic,Haunter,to,,Fighting,No Resistance,1,False,Fujimoto Gold,Scarlet & Violet,,TEF,sv5,102,162,Common,"↘ Mar 22, 2024",gastly-temporal-forces-tef-102,True,True,False,
https://pkmncards.com/card/haunter-temporal-forces-tef-103/,https://pkmncards.com/wp-content/uploads/sv5_en_103_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542847%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89022%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89022&subId3=ago,0.01,0.17,20.00,Haunter,90 HP,Darkness,Pokémon,,Haunter,Stage 1,Gastly,from,,Fighting,No Resistance,1,False,MAHOU,Scarlet & Violet,,TEF,sv5,103,162,Common,"↘ Mar 22, 2024",haunter-temporal-forces-tef-103,True,True,False,
https://pkmncards.com/card/gengar-ex-temporal-forces-tef-104/,https://pkmncards.com/wp-content/uploads/sv5_en_104_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542848%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89025%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89025&subId3=ago,3.00,4.96,24.97,Gengar ex,310 HP,Darkness,Pokémon,,Gengar,Stage 2,Haunter,from,ex,Fighting,No Resistance,2,True,Nisota Niso,Scarlet & Violet,,TEF,sv5,104,162,Double Rare,"↘ Mar 22, 2024",gengar-ex-temporal-forces-tef-104,True,True,False,
https://pkmncards.com/card/poochyena-temporal-forces-tef-105/,https://pkmncards.com/wp-content/uploads/sv5_en_105_std.jpg,https://partner.tcgplayer.com/c/4950772/1830156/21018?u=https%3A%2F%2Fpartner.tcgplayer.com%2Fc%2F4950772%2F1830156%2F21018%3Fu%3Dhttps%253A%252F%252Fwww.tcgplayer.com%252Fproduct%252F542849%26partnerpropertyid%3D5285443%26subId1%3Dsingle%26subId2%3D89028%26subId3%3Dlmh&partnerpropertyid=5285443&subId1=single&subId2=89028&subId3=ago,0.01,0.04,1.53,Poochyena,70 HP,Darkness,Pokémon,,Poochyena,Basic,Mightyena,to,,Grass,No Resistance,1,False,Miki Tanaka,Scarlet & Violet,,TEF,sv5,105,162,Common,"↘ Mar 22, 2024",poochyena-temporal-forces-tef-105,True,True,False,
